<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
25/01/10,00:00:00,1096.5000000,1103.0000000,1081.0000000,1084.0000000,1125701
26/01/10,00:00:00,1084.0000000,1100.0000000,1082.2500000,1088.7500000,1163733
27/01/10,00:00:00,1088.7500000,1103.5000000,1078.7500000,1102.2500000,1093072
28/01/10,00:00:00,1102.2500000,1102.7500000,1072.2500000,1072.7500000,1285465
29/01/10,00:00:00,1073.0000000,1093.2500000,1066.7500000,1068.7500000,1095671
30/01/10,00:00:00,1069.7500000,1070.0000000,1066.7500000,1068.7500000,125244
31/01/10,00:00:00,1070.0000000,1073.7500000,1068.0000000,1072.0000000,58975
01/02/10,00:00:00,1072.0000000,1087.5000000,1070.5000000,1084.0000000,978321
02/02/10,00:00:00,1083.7500000,1101.5000000,1082.0000000,1098.5000000,1043359
03/02/10,00:00:00,1098.5000000,1100.2500000,1090.5000000,1095.0000000,1032406
04/02/10,00:00:00,1095.0000000,1095.7500000,1059.2500000,1064.0000000,1348635
05/02/10,00:00:00,1064.2500000,1065.0000000,1041.0000000,1060.0000000,1403331
06/02/10,00:00:00,1063.0000000,1063.0000000,1059.2500000,1060.0000000,125110
07/02/10,00:00:00,1062.0000000,1062.2500000,1057.5000000,1059.5000000,39697
08/02/10,00:00:00,1059.2500000,1068.5000000,1053.0000000,1058.7500000,1070588
09/02/10,00:00:00,1059.0000000,1077.0000000,1058.0000000,1064.2500000,1198322
10/02/10,00:00:00,1064.0000000,1072.5000000,1056.2500000,1068.7500000,1101918
11/02/10,00:00:00,1068.7500000,1079.7500000,1057.7500000,1077.5000000,1134351
12/02/10,00:00:00,1077.2500000,1079.2500000,1060.2500000,1079.0000000,1306074
13/02/10,00:00:00,1075.0000000,1079.2500000,1074.7500000,1079.0000000,131750
14/02/10,00:00:00,1077.5000000,1077.7500000,1075.0000000,1075.2500000,18357
15/02/10,00:00:00,1075.2500000,1079.0000000,1073.5000000,1077.7500000,110254
16/02/10,00:00:00,1077.7500000,1096.0000000,1077.5000000,1095.5000000,1401821
17/02/10,00:00:00,1095.5000000,1100.0000000,1092.7500000,1097.5000000,904778
18/02/10,00:00:00,1097.7500000,1106.7500000,1092.7500000,1093.7500000,849446
19/02/10,00:00:00,1093.5000000,1111.0000000,1092.5000000,1106.2500000,885050
20/02/10,00:00:00,1107.2500000,1107.2500000,1105.2500000,1106.2500000,90139
21/02/10,00:00:00,1105.7500000,1110.5000000,1105.7500000,1109.2500000,35978
22/02/10,00:00:00,1109.0000000,1112.5000000,1103.5000000,1108.2500000,580873
23/02/10,00:00:00,1108.2500000,1112.7500000,1090.2500000,1097.7500000,854463
24/02/10,00:00:00,1097.7500000,1105.2500000,1092.5000000,1095.2500000,724607
25/02/10,00:00:00,1095.2500000,1107.5000000,1084.7500000,1104.7500000,1109309
26/02/10,00:00:00,1104.7500000,1106.5000000,1096.2500000,1105.2500000,838772
28/02/10,00:00:00,1105.7500000,1110.2500000,1105.2500000,1108.2500000,42353
01/03/10,00:00:00,1108.2500000,1115.5000000,1104.2500000,1114.0000000,883375
02/03/10,00:00:00,1114.0000000,1122.7500000,1112.7500000,1117.0000000,831678
03/03/10,00:00:00,1117.0000000,1125.0000000,1114.0000000,1114.2500000,805926
04/03/10,00:00:00,1114.2500000,1124.5000000,1114.0000000,1124.2500000,812430
05/03/10,00:00:00,1124.5000000,1138.7500000,1123.2500000,1136.5000000,983414
07/03/10,00:00:00,1136.0000000,1138.5000000,1135.7500000,1138.0000000,27685
08/03/10,00:00:00,1137.7500000,1140.5000000,1134.2500000,1135.2500000,663728
09/03/10,00:00:00,1135.2500000,1145.2500000,1131.5000000,1140.2500000,829557
10/03/10,00:00:00,1140.2500000,1148.0000000,1135.0000000,1136.7500000,786252
11/03/10,00:00:00,1136.7500000,1146.2500000,1134.0000000,1145.2500000,440452
12/03/10,00:00:00,1145.0000000,1152.0000000,1142.0000000,1146.5000000,703237
14/03/10,00:00:00,1146.0000000,1146.2500000,1140.2500000,1141.7500000,12500
15/03/10,00:00:00,1141.7500000,1147.7500000,1136.7500000,1147.0000000,675637
16/03/10,00:00:00,1147.0000000,1157.2500000,1144.5000000,1156.5000000,766333
17/03/10,00:00:00,1156.7500000,1165.5000000,1156.0000000,1161.5000000,782709
18/03/10,00:00:00,1161.7500000,1163.2500000,1156.2500000,1161.5000000,639919
19/03/10,00:00:00,1161.2500000,1165.0000000,1150.5000000,1156.2500000,841180
21/03/10,00:00:00,1150.7500000,1151.2500000,1147.7500000,1151.0000000,39144
22/03/10,00:00:00,1150.7500000,1163.7500000,1146.7500000,1162.5000000,1003981
23/03/10,00:00:00,1162.2500000,1170.5000000,1159.2500000,1168.2500000,901331
24/03/10,00:00:00,1168.2500000,1169.5000000,1161.0000000,1164.5000000,1043541
25/03/10,00:00:00,1164.7500000,1176.5000000,1158.2500000,1163.5000000,1063739
26/03/10,00:00:00,1163.2500000,1169.7500000,1156.7500000,1163.2500000,1039247
28/03/10,00:00:00,1164.5000000,1167.5000000,1164.0000000,1166.7500000,25188
29/03/10,00:00:00,1166.5000000,1171.0000000,1165.2500000,1169.2500000,919086
30/03/10,00:00:00,1169.2500000,1173.7500000,1164.5000000,1168.0000000,843155
31/03/10,00:00:00,1168.2500000,1170.5000000,1161.2500000,1169.2500000,1085562
01/04/10,00:00:00,1169.2500000,1177.5000000,1166.5000000,1171.5000000,1013457
02/04/10,00:00:00,1171.5000000,1178.7500000,1170.2500000,1177.7500000,81069
04/04/10,00:00:00,1178.7500000,1180.5000000,1177.7500000,1178.0000000,16660
05/04/10,00:00:00,1177.7500000,1183.7500000,1174.5000000,1180.7500000,665437
06/04/10,00:00:00,1180.7500000,1188.0000000,1177.2500000,1184.0000000,841756
07/04/10,00:00:00,1183.7500000,1186.0000000,1173.2500000,1176.5000000,964800
08/04/10,00:00:00,1176.5000000,1185.0000000,1171.2500000,1183.2500000,1081788
09/04/10,00:00:00,1183.5000000,1193.0000000,1183.2500000,1193.0000000,737977
11/04/10,00:00:00,1194.7500000,1198.5000000,1194.7500000,1196.5000000,44264
12/04/10,00:00:00,1196.7500000,1197.2500000,1188.0000000,1188.5000000,784491
13/04/10,00:00:00,1188.5000000,1196.2500000,1185.0000000,1195.7500000,818788
14/04/10,00:00:00,1195.5000000,1207.5000000,1194.5000000,1204.5000000,889601
15/04/10,00:00:00,1204.5000000,1210.5000000,1201.2500000,1202.5000000,994290
16/04/10,00:00:00,1202.5000000,1207.5000000,1182.7500000,1189.7500000,1213231
18/04/10,00:00:00,1186.0000000,1189.0000000,1185.0000000,1185.2500000,53268
19/04/10,00:00:00,1185.2500000,1197.0000000,1179.7500000,1196.2500000,1240503
20/04/10,00:00:00,1196.2500000,1209.5000000,1194.0000000,1209.0000000,945849
21/04/10,00:00:00,1209.0000000,1209.5000000,1195.2500000,1197.7500000,1101632
22/04/10,00:00:00,1197.7500000,1207.0000000,1186.5000000,1200.7500000,1282264
23/04/10,00:00:00,1200.5000000,1213.7500000,1197.5000000,1212.7500000,918151
25/04/10,00:00:00,1211.2500000,1215.2500000,1210.0000000,1212.7500000,30446
26/04/10,00:00:00,1212.7500000,1216.7500000,1206.7500000,1209.2500000,912322
27/04/10,00:00:00,1209.2500000,1209.7500000,1177.7500000,1181.7500000,1304556
28/04/10,00:00:00,1182.2500000,1192.0000000,1176.7500000,1189.2500000,1235362
29/04/10,00:00:00,1189.2500000,1206.2500000,1188.0000000,1203.5000000,1037681
30/04/10,00:00:00,1203.2500000,1207.7500000,1182.7500000,1185.7500000,1149632
03/05/10,00:00:00,1185.5000000,1202.0000000,1184.5000000,1197.7500000,1004759
04/05/10,00:00:00,1198.2500000,1198.7500000,1164.2500000,1172.0000000,1465592
05/05/10,00:00:00,1172.0000000,1175.0000000,1155.0000000,1164.7500000,1247330
06/05/10,00:00:00,1164.7500000,1168.7500000,1057.7500000,1126.0000000,1466586
07/05/10,00:00:00,1126.5000000,1135.0000000,1091.0000000,1107.5000000,1252623
09/05/10,00:00:00,1125.2500000,1139.0000000,1121.5000000,1137.7500000,227179
10/05/10,00:00:00,1137.7500000,1162.0000000,1137.7500000,1150.0000000,1463880
11/05/10,00:00:00,1149.7500000,1168.7500000,1140.5000000,1142.0000000,1028818
12/05/10,00:00:00,1142.0000000,1171.7500000,1141.2500000,1169.5000000,798546
13/05/10,00:00:00,1169.5000000,1174.7500000,1154.0000000,1158.5000000,855631
14/05/10,00:00:00,1158.5000000,1159.5000000,1123.7500000,1135.0000000,1022722
16/05/10,00:00:00,1133.7500000,1136.0000000,1120.2500000,1124.0000000,107438
17/05/10,00:00:00,1124.2500000,1140.2500000,1112.7500000,1132.5000000,1122740
18/05/10,00:00:00,1132.2500000,1147.5000000,1106.0000000,1112.0000000,2918220
19/05/10,00:00:00,1112.0000000,1122.7500000,1098.7500000,1110.2500000,3051357
20/05/10,00:00:00,1110.2500000,1115.5000000,1061.5000000,1074.7500000,1354693
21/05/10,00:00:00,1074.5000000,1088.7500000,1051.2500000,1084.5000000,3715738
23/05/10,00:00:00,1085.5000000,1086.7500000,1074.7500000,1080.5000000,92950
24/05/10,00:00:00,1080.7500000,1088.7500000,1052.2500000,1053.2500000,2186393
25/05/10,00:00:00,1053.2500000,1084.5000000,1036.7500000,1078.7500000,3316699
26/05/10,00:00:00,1078.5000000,1089.5000000,1055.5000000,1073.5000000,2482822
27/05/10,00:00:00,1073.5000000,1104.0000000,1072.2500000,1097.2500000,2278391
28/05/10,00:00:00,1097.0000000,1106.7500000,1083.2500000,1088.5000000,1974364
30/05/10,00:00:00,1088.5000000,1096.0000000,1085.7500000,1095.0000000,33534
31/05/10,00:00:00,1095.0000000,1096.0000000,1079.2500000,1082.0000000,96386
01/06/10,00:00:00,1082.2500000,1094.5000000,1067.2500000,1069.5000000,2131480
02/06/10,00:00:00,1069.5000000,1102.0000000,1067.7500000,1101.7500000,2030271
03/06/10,00:00:00,1101.7500000,1105.2500000,1090.7500000,1102.2500000,1848551
04/06/10,00:00:00,1102.5000000,1107.7500000,1059.2500000,1066.0000000,2792371
06/06/10,00:00:00,1064.2500000,1065.5000000,1052.0000000,1058.7500000,91826
07/06/10,00:00:00,1058.7500000,1070.7500000,1047.0000000,1054.2500000,2118957
08/06/10,00:00:00,1054.2500000,1063.2500000,1041.2500000,1056.2500000,2833392
09/06/10,00:00:00,1056.2500000,1077.7500000,1047.7500000,1057.5000000,2354553
10/06/10,00:00:00,1057.5000000,1083.5000000,1055.0000000,1078.2500000,1266838
11/06/10,00:00:00,1078.0000000,1088.2500000,1070.2500000,1085.0000000,1659384
13/06/10,00:00:00,1088.5000000,1091.5000000,1087.5000000,1088.2500000,20514
14/06/10,00:00:00,1088.2500000,1101.7500000,1084.2500000,1088.0000000,1745886
15/06/10,00:00:00,1087.7500000,1111.5000000,1084.2500000,1106.7500000,2085303
16/06/10,00:00:00,1106.5000000,1114.7500000,1100.0000000,1104.2500000,2051537
17/06/10,00:00:00,1104.2500000,1117.5000000,1100.7500000,1110.7500000,2214598
18/06/10,00:00:00,1110.5000000,1116.7500000,1108.2500000,1110.2500000,1515219
20/06/10,00:00:00,1116.0000000,1127.5000000,1115.5000000,1124.0000000,97584
21/06/10,00:00:00,1124.2500000,1129.5000000,1103.2500000,1110.7500000,1989231
22/06/10,00:00:00,1111.0000000,1114.5000000,1089.5000000,1094.0000000,2118413
23/06/10,00:00:00,1093.7500000,1097.7500000,1080.2500000,1089.5000000,1991933
24/06/10,00:00:00,1089.2500000,1091.0000000,1066.5000000,1072.2500000,2370724
25/06/10,00:00:00,1072.2500000,1079.5000000,1062.7500000,1074.7500000,2198649
27/06/10,00:00:00,1074.5000000,1078.5000000,1073.2500000,1077.0000000,31822
28/06/10,00:00:00,1076.7500000,1079.7500000,1063.7500000,1065.5000000,1644916
29/06/10,00:00:00,1065.5000000,1065.5000000,1030.2500000,1038.7500000,2726722
30/06/10,00:00:00,1039.0000000,1044.5000000,1016.0000000,1021.0000000,2365089
01/07/10,00:00:00,1021.2500000,1029.7500000,1006.0000000,1025.0000000,2775618
02/07/10,00:00:00,1025.2500000,1032.5000000,1010.7500000,1014.2500000,1919602
05/07/10,00:00:00,1017.7500000,1018.5000000,1002.7500000,1015.5000000,110753
06/07/10,00:00:00,1015.2500000,1038.5000000,1013.5000000,1019.5000000,1733341
07/07/10,00:00:00,1019.2500000,1062.2500000,1016.2500000,1058.0000000,2334217
08/07/10,00:00:00,1058.0000000,1068.5000000,1054.0000000,1067.7500000,1862393
09/07/10,00:00:00,1067.7500000,1075.0000000,1063.2500000,1072.5000000,1285426
11/07/10,00:00:00,1071.5000000,1072.2500000,1069.2500000,1070.0000000,20522
12/07/10,00:00:00,1069.7500000,1077.2500000,1065.5000000,1072.7500000,975340
13/07/10,00:00:00,1074.5000000,1099.0000000,1073.0000000,1097.5000000,988821
14/07/10,00:00:00,1097.7500000,1098.5000000,1083.5000000,1092.5000000,1761446
15/07/10,00:00:00,1092.5000000,1099.2500000,1076.2500000,1087.7500000,2116289
16/07/10,00:00:00,1087.5000000,1094.7500000,1059.0000000,1063.0000000,2207242
18/07/10,00:00:00,1061.7500000,1065.5000000,1060.0000000,1064.5000000,25997
19/07/10,00:00:00,1064.5000000,1071.0000000,1057.0000000,1065.2500000,1675827
20/07/10,00:00:00,1065.2500000,1085.0000000,1050.7500000,1077.7500000,2269946
21/07/10,00:00:00,1077.7500000,1087.7500000,1061.0000000,1062.0000000,2378836
22/07/10,00:00:00,1062.0000000,1094.5000000,1061.7500000,1089.7500000,2150067
23/07/10,00:00:00,1090.0000000,1101.5000000,1084.0000000,1100.5000000,1864996
25/07/10,00:00:00,1101.2500000,1104.5000000,1098.5000000,1103.0000000,33828
26/07/10,00:00:00,1102.7500000,1111.7500000,1097.0000000,1107.7500000,1414157
27/07/10,00:00:00,1107.7500000,1118.7500000,1106.0000000,1111.0000000,1645421
28/07/10,00:00:00,1111.0000000,1115.7500000,1099.2500000,1104.2500000,1516189
29/07/10,00:00:00,1104.5000000,1113.0000000,1088.7500000,1092.7500000,1917911
30/07/10,00:00:00,1092.7500000,1103.5000000,1083.5000000,1098.2500000,1819660
01/08/10,00:00:00,1104.2500000,1107.5000000,1101.7500000,1106.2500000,30228
02/08/10,00:00:00,1106.2500000,1124.2500000,1104.7500000,1119.5000000,1536440
03/08/10,00:00:00,1119.5000000,1122.7500000,1113.2500000,1115.5000000,1422587
04/08/10,00:00:00,1115.5000000,1126.0000000,1112.2500000,1123.5000000,1490265
05/08/10,00:00:00,1123.2500000,1127.7500000,1115.5000000,1124.7500000,1287689
06/08/10,00:00:00,1124.5000000,1127.0000000,1103.7500000,1119.5000000,1986572
08/08/10,00:00:00,1120.0000000,1121.5000000,1116.5000000,1118.7500000,24575
09/08/10,00:00:00,1118.7500000,1126.7500000,1118.0000000,1120.5000000,949444
10/08/10,00:00:00,1120.7500000,1124.5000000,1108.2500000,1112.0000000,1852550
11/08/10,00:00:00,1112.2500000,1112.2500000,1073.2500000,1081.5000000,2578056
12/08/10,00:00:00,1081.7500000,1087.5000000,1070.5000000,1085.0000000,2046364
13/08/10,00:00:00,1085.0000000,1089.0000000,1072.5000000,1076.0000000,1406800
15/08/10,00:00:00,1077.5000000,1077.5000000,1068.5000000,1075.7500000,54102
16/08/10,00:00:00,1075.7500000,1081.5000000,1066.2500000,1080.5000000,1551543
17/08/10,00:00:00,1080.5000000,1098.5000000,1078.2500000,1088.0000000,1711465
18/08/10,00:00:00,1088.0000000,1098.5000000,1083.7500000,1089.5000000,1677345
19/08/10,00:00:00,1089.2500000,1095.0000000,1068.5000000,1069.2500000,2114682
20/08/10,00:00:00,1069.2500000,1076.0000000,1061.7500000,1070.2500000,1728521
22/08/10,00:00:00,1069.5000000,1074.7500000,1069.0000000,1072.7500000,30094
23/08/10,00:00:00,1072.7500000,1080.2500000,1061.0000000,1061.7500000,1480276
24/08/10,00:00:00,1062.0000000,1063.2500000,1044.0000000,1051.5000000,2148875
25/08/10,00:00:00,1051.7500000,1057.7500000,1037.0000000,1056.5000000,2389390
26/08/10,00:00:00,1056.0000000,1061.7500000,1041.7500000,1048.2500000,1982494
27/08/10,00:00:00,1048.2500000,1064.5000000,1037.2500000,1063.7500000,2483841
29/08/10,00:00:00,1064.0000000,1072.7500000,1063.7500000,1068.5000000,58283
30/08/10,00:00:00,1068.5000000,1069.0000000,1043.2500000,1044.2500000,1405219
31/08/10,00:00:00,1044.0000000,1058.7500000,1037.5000000,1057.2500000,2354432
01/09/10,00:00:00,1057.0000000,1082.5000000,1050.7500000,1076.7500000,2328905
02/09/10,00:00:00,1076.7500000,1090.5000000,1076.5000000,1087.2500000,1579307
03/09/10,00:00:00,1087.5000000,1104.5000000,1086.2500000,1103.5000000,1882233
05/09/10,00:00:00,1103.7500000,1107.0000000,1101.7500000,1106.0000000,20074
06/09/10,00:00:00,1106.0000000,1107.2500000,1101.5000000,1103.5000000,121510
07/09/10,00:00:00,1103.5000000,1104.0000000,1088.2500000,1089.0000000,1514810
08/09/10,00:00:00,1089.0000000,1103.0000000,1086.2500000,1092.5000000,1676104
09/09/10,00:00:00,1092.5000000,1107.0000000,1092.0000000,1096.7500000,653754
10/09/10,00:00:00,1096.7500000,1105.7500000,1096.0000000,1105.0000000,1008023
12/09/10,00:00:00,1110.0000000,1114.7500000,1108.0000000,1114.0000000,42048
13/09/10,00:00:00,1114.0000000,1119.7500000,1110.7500000,1115.2500000,1369737
14/09/10,00:00:00,1115.5000000,1122.5000000,1110.2500000,1117.2500000,1863642
15/09/10,00:00:00,1117.2500000,1121.7500000,1109.0000000,1117.2500000,1646159
16/09/10,00:00:00,1117.0000000,1129.5000000,1112.7500000,1128.5000000,1544894
17/09/10,00:00:00,1128.5000000,1132.7500000,1117.0000000,1119.7500000,1728430
19/09/10,00:00:00,1119.0000000,1122.2500000,1117.0000000,1120.7500000,30228
20/09/10,00:00:00,1120.7500000,1140.2500000,1119.2500000,1132.5000000,1745348
21/09/10,00:00:00,1132.7500000,1144.0000000,1130.2500000,1139.5000000,1847291
22/09/10,00:00:00,1139.2500000,1140.0000000,1126.5000000,1133.5000000,1857636
23/09/10,00:00:00,1133.5000000,1134.5000000,1117.2500000,1124.0000000,2132798
24/09/10,00:00:00,1124.0000000,1144.5000000,1120.7500000,1143.2500000,1756546
26/09/10,00:00:00,1144.0000000,1149.7500000,1143.2500000,1147.2500000,54765
27/09/10,00:00:00,1147.0000000,1147.5000000,1137.0000000,1139.5000000,1290546
28/09/10,00:00:00,1139.2500000,1146.0000000,1127.2500000,1142.2500000,2168721
29/09/10,00:00:00,1142.2500000,1146.7500000,1135.5000000,1138.7500000,1791547
30/09/10,00:00:00,1138.7500000,1153.5000000,1131.2500000,1138.7500000,2547857
01/10/10,00:00:00,1138.7500000,1146.5000000,1134.5000000,1142.2500000,1967644
03/10/10,00:00:00,1143.2500000,1144.0000000,1138.7500000,1141.2500000,32757
04/10/10,00:00:00,1141.2500000,1144.0000000,1127.0000000,1136.2500000,1860750
05/10/10,00:00:00,1136.0000000,1158.7500000,1133.5000000,1156.5000000,2020034
06/10/10,00:00:00,1156.2500000,1160.0000000,1151.0000000,1155.0000000,1672324
07/10/10,00:00:00,1154.5000000,1163.7500000,1147.2500000,1158.2500000,1909453
08/10/10,00:00:00,1158.0000000,1164.0000000,1145.5000000,1160.5000000,1843495
10/10/10,00:00:00,1161.5000000,1165.0000000,1161.5000000,1162.2500000,24269
11/10/10,00:00:00,1162.2500000,1165.0000000,1153.2500000,1154.2500000,1009360
12/10/10,00:00:00,1154.5000000,1169.2500000,1151.7500000,1166.0000000,1837838
13/10/10,00:00:00,1165.7500000,1181.0000000,1164.7500000,1178.0000000,2144274
14/10/10,00:00:00,1178.0000000,1180.7500000,1162.5000000,1173.0000000,2352630
15/10/10,00:00:00,1172.7500000,1180.0000000,1163.0000000,1175.0000000,2320525
17/10/10,00:00:00,1174.5000000,1174.7500000,1167.0000000,1169.2500000,48415
18/10/10,00:00:00,1169.0000000,1182.2500000,1164.7500000,1170.7500000,1516785
19/10/10,00:00:00,1170.7500000,1178.0000000,1155.5000000,1167.7500000,3007026
20/10/10,00:00:00,1167.7500000,1180.0000000,1164.0000000,1174.2500000,2231677
21/10/10,00:00:00,1174.5000000,1186.2500000,1167.2500000,1178.0000000,2346383
22/10/10,00:00:00,1178.0000000,1181.5000000,1173.2500000,1180.7500000,1153042
24/10/10,00:00:00,1181.0000000,1193.0000000,1180.5000000,1191.0000000,67316
25/10/10,00:00:00,1190.7500000,1193.0000000,1181.0000000,1183.5000000,1635923
26/10/10,00:00:00,1183.2500000,1186.2500000,1174.0000000,1177.0000000,1705544
27/10/10,00:00:00,1176.7500000,1181.5000000,1167.7500000,1180.5000000,2060269
28/10/10,00:00:00,1180.5000000,1187.5000000,1173.2500000,1174.7500000,2004220
29/10/10,00:00:00,1174.5000000,1182.5000000,1172.0000000,1179.7500000,1692138
31/10/10,00:00:00,1180.2500000,1189.0000000,1180.2500000,1189.0000000,62136
